Time,theta_x,theta_y,PX,NX,PY,NY,PX_raw,NX_raw,PY_raw,NY_raw
474175.00,3.92,-64.37,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474242.00,4.44,-64.98,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474308.00,4.44,-65.93,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474375.00,4.44,-66.76,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474441.00,4.44,-66.76,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474508.00,4.44,-67.85,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474574.00,4.44,-68.79,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474641.00,4.44,-69.64,0.00,3.00,0.00,0.00,0.00,23.00,0.00,0.00
474707.00,4.44,-70.37,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
474775.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
474843.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
474910.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
474978.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
475045.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
475113.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
475181.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
475248.00,4.44,-71.23,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
475316.00,4.44,-70.66,6.00,0.00,0.00,9.00,26.00,0.00,0.00,29.00
475384.00,4.44,-70.12,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475451.00,4.44,-70.12,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475518.00,4.44,-70.81,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475586.00,4.44,-70.81,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475654.00,4.44,-70.81,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475721.00,4.94,-71.42,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475789.00,4.94,-72.44,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475856.00,4.94,-73.56,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475924.00,4.94,-74.40,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
475992.00,4.94,-75.32,0.00,3.00,4.00,0.00,0.00,23.00,25.00,0.00
476060.00,4.94,-76.35,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476126.00,4.94,-77.43,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476192.00,4.94,-78.93,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476259.00,5.58,-81.12,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476325.00,5.58,-83.33,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476392.00,5.58,-84.86,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476459.00,5.58,-86.60,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476525.00,5.58,-89.17,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476592.00,6.16,-91.57,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476658.00,6.16,-93.45,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
476726.00,6.16,-95.71,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
476792.00,6.16,-98.36,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
476860.00,6.67,-100.12,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
476929.00,6.67,-100.85,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
476997.00,6.67,-102.07,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
477066.00,6.67,-104.12,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
477134.00,6.67,-105.75,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
477203.00,6.67,-106.79,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
477272.00,6.67,-108.39,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
477340.00,6.67,-110.33,0.00,3.00,8.00,0.00,0.00,23.00,31.00,0.00
497410.00,5.90,-100.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497466.00,4.36,-73.59,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497527.00,3.26,-54.57,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497594.00,3.26,-52.70,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497660.00,3.26,-55.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497727.00,3.26,-57.14,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497794.00,3.26,-57.14,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497860.00,3.26,-56.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497927.00,3.26,-56.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
497993.00,3.26,-56.64,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
498061.00,3.26,-56.64,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498126.00,3.26,-56.64,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498193.00,3.26,-56.64,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498259.00,3.26,-56.64,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498326.00,3.26,-56.64,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498393.00,3.26,-56.13,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498459.00,3.26,-56.13,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498526.00,3.26,-56.13,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498592.00,3.26,-56.13,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498659.00,3.26,-56.13,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
498726.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
498792.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
498859.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
498925.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
498992.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
499058.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
499125.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
499191.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
499258.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
499324.00,3.26,-56.13,0.00,0.00,0.00,9.00,0.00,0.00,0.00,29.00
499392.00,3.26,-56.13,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499458.00,3.26,-56.13,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499524.00,3.26,-56.13,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499591.00,3.26,-56.13,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499657.00,3.26,-56.13,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499724.00,3.26,-55.48,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499790.00,3.26,-55.48,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499857.00,3.26,-55.48,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499923.00,3.26,-55.48,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
499990.00,3.26,-55.48,4.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
500058.00,3.26,-55.48,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500123.00,3.26,-55.48,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500190.00,3.26,-55.48,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500256.00,3.26,-56.04,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500323.00,3.26,-56.04,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500389.00,3.26,-56.04,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500456.00,3.26,-56.04,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500523.00,3.26,-55.48,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500589.00,3.26,-55.48,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500656.00,3.26,-55.48,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
500723.00,3.26,-55.48,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
500790.00,3.26,-55.48,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
500857.00,3.26,-55.48,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
500925.00,3.26,-56.39,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
500993.00,3.26,-57.27,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
501060.00,3.26,-57.81,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
501128.00,3.26,-58.45,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
501195.00,3.26,-59.43,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
501263.00,3.26,-60.10,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
501330.00,3.81,-60.61,0.00,9.00,0.00,11.00,0.00,33.00,0.00,0.00
501399.00,3.81,-61.59,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501467.00,3.81,-62.59,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501534.00,3.81,-63.15,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501602.00,3.81,-63.96,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501669.00,4.33,-65.33,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501737.00,4.33,-66.35,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501805.00,4.33,-66.99,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501872.00,4.33,-68.08,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
501940.00,4.33,-69.45,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
502007.00,4.33,-70.64,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
502075.00,4.33,-72.06,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502144.00,4.86,-73.62,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502212.00,4.86,-74.56,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502281.00,4.86,-74.56,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502349.00,4.86,-73.60,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502418.00,4.86,-72.97,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502487.00,4.86,-72.97,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502555.00,4.86,-72.97,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502624.00,4.86,-72.97,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502692.00,4.86,-72.25,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
502761.00,4.86,-71.65,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
502828.00,4.86,-71.65,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
502894.00,4.86,-71.65,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
502961.00,4.86,-71.65,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
503027.00,4.86,-71.65,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
503094.00,4.86,-70.82,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
503160.00,4.86,-70.82,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
503227.00,4.86,-70.82,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
503293.00,4.86,-70.82,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
503360.00,4.86,-70.82,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
503427.00,4.86,-69.91,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503494.00,4.86,-69.91,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503562.00,4.86,-69.91,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503629.00,4.86,-69.37,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503697.00,4.86,-69.37,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503764.00,4.86,-68.63,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503832.00,4.86,-68.05,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503900.00,4.86,-68.05,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
503967.00,4.86,-68.80,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
504035.00,4.86,-68.80,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
504103.00,4.86,-68.80,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504169.00,4.86,-67.84,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504236.00,4.86,-67.84,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504302.00,4.86,-67.84,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504369.00,4.86,-67.84,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504435.00,4.34,-67.18,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504502.00,4.34,-67.18,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504568.00,4.34,-66.56,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504635.00,4.34,-66.56,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504701.00,4.34,-66.56,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
504769.00,4.34,-66.56,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
504836.00,4.34,-66.56,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
504903.00,4.34,-66.56,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
504971.00,4.34,-67.40,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
505038.00,4.34,-67.93,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
505106.00,4.34,-67.93,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
505174.00,4.34,-68.76,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
505241.00,4.34,-69.59,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
505309.00,4.34,-70.38,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
505376.00,4.34,-70.38,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
505445.00,4.34,-70.38,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505510.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505577.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505644.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505710.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505777.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505843.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505910.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
505976.00,4.34,-70.92,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
506043.00,4.34,-70.07,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
506110.00,4.34,-70.07,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506177.00,4.34,-70.07,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506245.00,4.34,-70.07,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506312.00,4.34,-69.48,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506380.00,4.34,-69.48,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506447.00,4.34,-69.48,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506515.00,4.34,-69.48,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506583.00,4.34,-68.90,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506650.00,4.34,-68.90,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506718.00,4.34,-68.90,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
506786.00,4.34,-68.90,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
506853.00,4.34,-68.90,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
506920.00,4.34,-68.34,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
506989.00,4.34,-69.33,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
507057.00,4.34,-70.69,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
507124.00,4.34,-71.54,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
507192.00,4.34,-72.17,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
507259.00,4.86,-72.99,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
507327.00,4.86,-74.20,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
507395.00,4.86,-75.88,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
507462.00,4.86,-77.65,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507529.00,5.58,-79.42,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507595.00,5.58,-80.56,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507662.00,5.58,-80.56,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507728.00,5.58,-79.65,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507795.00,5.58,-79.65,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507862.00,5.58,-79.65,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507928.00,5.58,-79.15,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
507995.00,5.58,-79.15,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
508061.00,5.58,-78.51,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
508128.00,5.58,-78.51,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508195.00,5.58,-78.51,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508263.00,5.58,-78.51,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508331.00,5.58,-77.69,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508398.00,5.58,-77.69,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508466.00,5.58,-77.69,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508533.00,5.58,-77.69,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508601.00,5.58,-77.69,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508668.00,5.07,-76.73,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508736.00,5.07,-76.02,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
508804.00,5.07,-75.45,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
508871.00,5.07,-75.45,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
508939.00,5.07,-76.49,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509006.00,5.07,-76.99,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509074.00,5.07,-76.99,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509142.00,5.07,-77.53,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509209.00,5.07,-78.35,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509277.00,5.07,-78.91,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509344.00,5.07,-78.91,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509412.00,5.07,-78.91,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
509479.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
509546.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
509613.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
509679.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
509746.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
509812.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
509879.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
509945.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
510012.00,5.07,-79.44,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
510078.00,5.07,-78.74,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
510145.00,5.07,-78.74,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510213.00,5.07,-78.74,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510280.00,5.07,-78.74,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510348.00,5.07,-78.74,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510415.00,5.07,-79.30,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510483.00,5.07,-79.30,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510551.00,5.07,-79.30,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510618.00,5.07,-80.48,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510686.00,5.65,-81.68,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510753.00,5.65,-82.76,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
510821.00,5.65,-83.72,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
510887.00,5.65,-84.64,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
510954.00,5.65,-85.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511021.00,5.65,-85.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511087.00,5.65,-85.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511154.00,5.65,-84.70,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511220.00,5.65,-84.70,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511287.00,5.65,-84.70,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511353.00,5.65,-84.09,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511420.00,5.65,-84.09,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
511488.00,5.65,-83.19,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
511554.00,5.65,-83.19,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
511622.00,5.65,-83.19,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
511689.00,5.65,-83.19,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
511757.00,5.65,-82.60,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
511824.00,5.65,-82.60,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
511892.00,5.65,-81.97,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
511960.00,5.65,-81.97,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
512027.00,5.65,-81.97,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
512095.00,5.65,-81.20,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
512163.00,5.65,-81.20,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512229.00,5.65,-81.20,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512295.00,5.65,-80.25,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512362.00,5.65,-80.25,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512429.00,5.65,-80.25,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512495.00,5.65,-80.25,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512562.00,5.65,-80.25,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512628.00,5.65,-79.55,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512695.00,5.65,-79.55,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512761.00,5.65,-79.55,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
512829.00,5.65,-78.81,0.00,0.00,11.00,0.00,0.00,0.00,21.00,0.00
512896.00,5.65,-78.81,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
512962.00,5.65,-78.25,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513029.00,5.65,-78.25,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513095.00,5.65,-78.25,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513162.00,5.65,-77.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513228.00,5.65,-77.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513295.00,5.65,-77.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513361.00,5.65,-77.10,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513428.00,5.65,-77.10,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
513496.00,5.65,-77.10,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
513561.00,5.65,-76.49,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
513628.00,5.07,-76.49,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
513694.00,5.07,-76.49,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
513761.00,5.07,-75.86,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
513827.00,5.07,-75.86,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
513894.00,5.07,-75.86,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
513960.00,5.07,-75.86,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
514027.00,5.07,-75.08,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
514094.00,5.07,-75.08,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
514161.00,5.07,-74.32,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
514229.00,5.07,-74.32,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
514297.00,5.07,-74.86,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
514366.00,5.07,-76.21,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
514435.00,5.07,-77.64,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
