Time,theta_x,theta_y,x_throttle,y_throttle,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
515990.00,-20.37,-46.84,-2.00,-1.00,0.00,21.67,0.00,19.00
516061.00,-21.89,-48.69,-2.00,-1.00,0.00,21.67,0.00,19.00
516131.00,-22.99,-50.11,-2.00,-1.00,0.00,21.67,0.00,19.00
516202.00,-24.43,-51.92,-2.00,-1.00,0.00,21.67,0.00,19.00
516273.00,-26.41,-53.90,-2.00,-1.00,0.00,21.67,0.00,19.00
516343.00,-28.11,-55.60,-2.00,-1.00,0.00,21.67,0.00,19.00
516414.00,-29.37,-57.22,-2.00,-1.00,0.00,21.67,0.00,19.00
516655.00,-31.62,-59.90,-3.00,0.00,0.00,23.33,0.00,0.00
516765.00,-35.51,-63.79,-3.00,0.00,0.00,23.33,0.00,0.00
516834.00,-39.14,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
516902.00,-41.33,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
516971.00,-43.01,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
517040.00,-44.66,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
517108.00,-46.17,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
517177.00,-47.73,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
517245.00,-49.69,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
517314.00,-51.85,-66.42,-3.00,0.00,0.00,23.33,0.00,0.00
517553.00,-54.52,-66.42,-3.00,1.00,0.00,23.33,21.00,0.00
517664.00,-58.37,-65.54,-3.00,1.00,0.00,23.33,21.00,0.00
517734.00,-61.99,-64.32,-3.00,1.00,0.00,23.33,21.00,0.00
517804.00,-64.17,-63.37,-3.00,1.00,0.00,23.33,21.00,0.00
517873.00,-65.51,-62.77,-3.00,1.00,0.00,23.33,21.00,0.00
517943.00,-66.64,-61.99,-3.00,1.00,0.00,23.33,21.00,0.00
518012.00,-67.92,-60.96,-3.00,1.00,0.00,23.33,21.00,0.00
518082.00,-69.35,-60.07,-3.00,1.00,0.00,23.33,21.00,0.00
518152.00,-70.79,-59.39,-3.00,1.00,0.00,23.33,21.00,0.00
518221.00,-72.31,-58.64,-3.00,1.00,0.00,23.33,21.00,0.00
518462.00,-74.30,-57.32,-2.00,2.00,0.00,21.67,22.44,0.00
518574.00,-77.11,-55.13,-2.00,2.00,0.00,21.67,22.44,0.00
518643.00,-79.80,-53.01,-2.00,2.00,0.00,21.67,22.44,0.00
518713.00,-81.30,-51.50,-2.00,2.00,0.00,21.67,22.44,0.00
518782.00,-82.12,-50.13,-2.00,2.00,0.00,21.67,22.44,0.00
518852.00,-82.99,-48.65,-2.00,2.00,0.00,21.67,22.44,0.00
518922.00,-83.88,-47.31,-2.00,2.00,0.00,21.67,22.44,0.00
518991.00,-84.68,-46.03,-2.00,2.00,0.00,21.67,22.44,0.00
519061.00,-85.62,-44.51,-2.00,2.00,0.00,21.67,22.44,0.00
519131.00,-86.69,-43.31,-2.00,2.00,0.00,21.67,22.44,0.00
519373.00,-88.02,-41.53,-2.00,3.00,0.00,21.67,23.89,0.00
519484.00,-90.08,-38.05,-2.00,3.00,0.00,21.67,23.89,0.00
519554.00,-92.20,-34.48,-2.00,3.00,0.00,21.67,23.89,0.00
519624.00,-93.69,-32.14,-2.00,3.00,0.00,21.67,23.89,0.00
519694.00,-94.86,-30.49,-2.00,3.00,0.00,21.67,23.89,0.00
519763.00,-96.40,-28.91,-2.00,3.00,0.00,21.67,23.89,0.00
519833.00,-98.56,-27.21,-2.00,3.00,0.00,21.67,23.89,0.00
519903.00,-100.36,-25.00,-2.00,3.00,0.00,21.67,23.89,0.00
540090.00,-86.24,-21.57,0.00,0.00,0.00,0.00,0.00,0.00
540198.00,-51.17,-17.79,0.00,0.00,0.00,0.00,0.00,0.00
540265.00,-26.13,-15.97,0.00,0.00,0.00,0.00,0.00,0.00
540332.00,-23.57,-15.97,0.00,0.00,0.00,0.00,0.00,0.00
540398.00,-27.34,-16.47,0.00,0.00,0.00,0.00,0.00,0.00
540465.00,-29.14,-16.47,0.00,0.00,0.00,0.00,0.00,0.00
540531.00,-29.14,-16.47,0.00,0.00,0.00,0.00,0.00,0.00
540598.00,-29.14,-16.47,0.00,0.00,0.00,0.00,0.00,0.00
540664.00,-28.62,-16.47,0.00,0.00,0.00,0.00,0.00,0.00
540731.00,-28.62,-16.47,0.00,0.00,0.00,0.00,0.00,0.00
540965.00,-28.62,-16.47,1.00,0.00,20.00,0.00,0.00,0.00
541075.00,-28.62,-16.47,1.00,0.00,20.00,0.00,0.00,0.00
541143.00,-27.97,-16.47,1.00,0.00,20.00,0.00,0.00,0.00
541210.00,-27.46,-17.01,1.00,0.00,20.00,0.00,0.00,0.00
541278.00,-26.84,-17.01,1.00,0.00,20.00,0.00,0.00,0.00
541345.00,-26.84,-16.49,1.00,0.00,20.00,0.00,0.00,0.00
541413.00,-25.95,-16.49,1.00,0.00,20.00,0.00,0.00,0.00
541480.00,-24.80,-16.49,1.00,0.00,20.00,0.00,0.00,0.00
541548.00,-24.22,-16.49,1.00,0.00,20.00,0.00,0.00,0.00
541616.00,-24.22,-16.49,1.00,0.00,20.00,0.00,0.00,0.00
541852.00,-23.40,-16.49,1.00,0.00,20.00,0.00,0.00,0.00
541962.00,-22.03,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542029.00,-20.69,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542097.00,-19.84,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542164.00,-19.15,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542232.00,-19.15,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542300.00,-18.09,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542367.00,-16.73,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542435.00,-15.83,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542502.00,-15.83,-15.86,1.00,0.00,20.00,0.00,0.00,0.00
542740.00,-14.42,-15.86,1.00,1.00,20.00,0.00,21.00,0.00
542851.00,-12.37,-15.86,1.00,1.00,20.00,0.00,21.00,0.00
542919.00,-10.33,-15.86,1.00,1.00,20.00,0.00,21.00,0.00
542988.00,-8.94,-15.86,1.00,1.00,20.00,0.00,21.00,0.00
543055.00,-7.80,-14.84,1.00,1.00,20.00,0.00,21.00,0.00
543123.00,-6.78,-13.35,1.00,1.00,20.00,0.00,21.00,0.00
543191.00,-5.94,-12.14,1.00,1.00,20.00,0.00,21.00,0.00
543258.00,-4.92,-11.42,1.00,1.00,20.00,0.00,21.00,0.00
543326.00,-3.47,-11.42,1.00,1.00,20.00,0.00,21.00,0.00
543393.00,-1.69,-11.42,1.00,1.00,20.00,0.00,21.00,0.00
543628.00,1.11,-10.62,1.00,1.00,20.00,0.00,21.00,0.00
543736.00,4.98,-9.43,1.00,1.00,20.00,0.00,21.00,0.00
543802.00,8.14,-7.77,1.00,1.00,20.00,0.00,21.00,0.00
543867.00,10.06,-6.33,1.00,1.00,20.00,0.00,21.00,0.00
543934.00,11.76,-5.60,1.00,1.00,20.00,0.00,21.00,0.00
544001.00,13.12,-5.60,1.00,1.00,20.00,0.00,21.00,0.00
544067.00,13.87,-4.96,1.00,1.00,20.00,0.00,21.00,0.00
544134.00,14.98,-4.96,1.00,1.00,20.00,0.00,21.00,0.00
544200.00,16.63,-4.05,1.00,1.00,20.00,0.00,21.00,0.00
544267.00,18.14,-3.12,1.00,1.00,20.00,0.00,21.00,0.00
544500.00,20.21,-1.82,1.00,1.00,20.00,0.00,21.00,0.00
544609.00,23.44,-0.36,1.00,1.00,20.00,0.00,21.00,0.00
544675.00,26.85,1.15,1.00,1.00,20.00,0.00,21.00,0.00
544741.00,29.32,3.04,1.00,1.00,20.00,0.00,21.00,0.00
544806.00,30.50,4.54,1.00,1.00,20.00,0.00,21.00,0.00
544872.00,31.44,5.41,1.00,1.00,20.00,0.00,21.00,0.00
544937.00,33.00,6.48,1.00,1.00,20.00,0.00,21.00,0.00
545003.00,34.74,7.73,1.00,1.00,20.00,0.00,21.00,0.00
545069.00,36.28,8.88,1.00,1.00,20.00,0.00,21.00,0.00
545134.00,37.81,9.90,1.00,1.00,20.00,0.00,21.00,0.00
545366.00,40.45,11.70,2.00,1.00,21.11,0.00,21.00,0.00
545474.00,44.44,14.53,2.00,1.00,21.11,0.00,21.00,0.00
545541.00,47.76,16.70,2.00,1.00,21.11,0.00,21.00,0.00
545607.00,49.49,17.82,2.00,1.00,21.11,0.00,21.00,0.00
545674.00,50.92,18.90,2.00,1.00,21.11,0.00,21.00,0.00
545740.00,52.67,20.06,2.00,1.00,21.11,0.00,21.00,0.00
545807.00,54.16,21.18,2.00,1.00,21.11,0.00,21.00,0.00
545873.00,55.44,22.02,2.00,1.00,21.11,0.00,21.00,0.00
545940.00,57.24,22.86,2.00,1.00,21.11,0.00,21.00,0.00
546007.00,59.27,23.99,2.00,1.00,21.11,0.00,21.00,0.00
546240.00,61.70,25.27,1.00,0.00,20.00,0.00,0.00,0.00
546348.00,65.18,27.45,1.00,0.00,20.00,0.00,0.00,0.00
546413.00,67.92,29.89,1.00,0.00,20.00,0.00,0.00,0.00
546479.00,69.24,31.13,1.00,0.00,20.00,0.00,0.00,0.00
546544.00,70.16,31.13,1.00,0.00,20.00,0.00,0.00,0.00
546610.00,71.29,31.13,1.00,0.00,20.00,0.00,0.00,0.00
546675.00,72.75,31.13,1.00,0.00,20.00,0.00,0.00,0.00
546741.00,74.07,31.13,1.00,0.00,20.00,0.00,0.00,0.00
546806.00,75.28,30.46,1.00,0.00,20.00,0.00,0.00,0.00
546872.00,76.57,30.46,1.00,0.00,20.00,0.00,0.00,0.00
547105.00,78.44,30.46,1.00,-1.00,20.00,0.00,0.00,19.00
547215.00,81.35,30.99,1.00,-1.00,20.00,0.00,0.00,19.00
547282.00,83.95,30.99,1.00,-1.00,20.00,0.00,0.00,19.00
547350.00,85.18,29.81,1.00,-1.00,20.00,0.00,0.00,19.00
547418.00,85.84,29.21,1.00,-1.00,20.00,0.00,0.00,19.00
547485.00,86.59,28.70,1.00,-1.00,20.00,0.00,0.00,19.00
547553.00,87.52,28.70,1.00,-1.00,20.00,0.00,0.00,19.00
547620.00,88.54,27.89,1.00,-1.00,20.00,0.00,0.00,19.00
547688.00,89.36,27.22,1.00,-1.00,20.00,0.00,0.00,19.00
547756.00,90.12,26.38,1.00,-1.00,20.00,0.00,0.00,19.00
547992.00,91.62,25.48,0.00,-2.00,0.00,0.00,0.00,20.22
548100.00,93.77,24.15,0.00,-2.00,0.00,0.00,0.00,20.22
548166.00,94.89,22.90,0.00,-2.00,0.00,0.00,0.00,20.22
548233.00,94.89,22.14,0.00,-2.00,0.00,0.00,0.00,20.22
548299.00,94.11,21.51,0.00,-2.00,0.00,0.00,0.00,20.22
548366.00,94.11,20.83,0.00,-2.00,0.00,0.00,0.00,20.22
548432.00,93.52,20.11,0.00,-2.00,0.00,0.00,0.00,20.22
548499.00,93.52,19.40,0.00,-2.00,0.00,0.00,0.00,20.22
548566.00,92.87,18.63,0.00,-2.00,0.00,0.00,0.00,20.22
548632.00,92.87,17.68,0.00,-2.00,0.00,0.00,0.00,20.22
548872.00,92.05,16.15,0.00,-1.00,0.00,0.00,0.00,19.00
548980.00,91.15,13.93,0.00,-1.00,0.00,0.00,0.00,19.00
549047.00,90.20,11.92,0.00,-1.00,0.00,0.00,0.00,19.00
549113.00,89.57,10.66,0.00,-1.00,0.00,0.00,0.00,19.00
549180.00,89.57,9.76,0.00,-1.00,0.00,0.00,0.00,19.00
549245.00,88.58,8.70,0.00,-1.00,0.00,0.00,0.00,19.00
549311.00,87.76,7.33,0.00,-1.00,0.00,0.00,0.00,19.00
549377.00,87.11,6.12,0.00,-1.00,0.00,0.00,0.00,19.00
549442.00,87.11,5.30,0.00,-1.00,0.00,0.00,0.00,19.00
549508.00,87.11,4.52,0.00,-1.00,0.00,0.00,0.00,19.00
549740.00,86.37,2.75,-1.00,0.00,0.00,20.00,0.00,0.00
549848.00,85.24,-0.01,-1.00,0.00,0.00,20.00,0.00,0.00
549914.00,83.98,-2.05,-1.00,0.00,0.00,20.00,0.00,0.00
549981.00,82.89,-2.84,-1.00,0.00,0.00,20.00,0.00,0.00
550047.00,81.88,-2.84,-1.00,0.00,0.00,20.00,0.00,0.00
550114.00,81.07,-2.84,-1.00,0.00,0.00,20.00,0.00,0.00
550180.00,80.37,-2.84,-1.00,0.00,0.00,20.00,0.00,0.00
550247.00,79.32,-2.84,-1.00,0.00,0.00,20.00,0.00,0.00
550313.00,77.99,-2.84,-1.00,0.00,0.00,20.00,0.00,0.00
550380.00,76.75,-2.84,-1.00,0.00,0.00,20.00,0.00,0.00
550616.00,75.17,-2.84,0.00,0.00,0.00,0.00,0.00,0.00
550722.00,72.77,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
550787.00,70.62,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
550851.00,69.64,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
550916.00,69.64,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
550980.00,68.61,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
551045.00,67.92,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
551109.00,67.27,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
551174.00,66.65,-3.46,0.00,0.00,0.00,0.00,0.00,0.00
551238.00,65.95,-3.97,0.00,0.00,0.00,0.00,0.00,0.00
551471.00,64.93,-3.97,-1.00,0.00,0.00,20.00,0.00,0.00
551579.00,63.40,-3.97,-1.00,0.00,0.00,20.00,0.00,0.00
551646.00,61.78,-3.97,-1.00,0.00,0.00,20.00,0.00,0.00
551712.00,60.43,-3.97,-1.00,0.00,0.00,20.00,0.00,0.00
551779.00,59.30,-3.97,-1.00,0.00,0.00,20.00,0.00,0.00
551845.00,58.37,-4.65,-1.00,0.00,0.00,20.00,0.00,0.00
551912.00,57.64,-4.65,-1.00,0.00,0.00,20.00,0.00,0.00
551979.00,56.85,-4.65,-1.00,0.00,0.00,20.00,0.00,0.00
552045.00,55.68,-4.65,-1.00,0.00,0.00,20.00,0.00,0.00
552112.00,54.39,-4.65,-1.00,0.00,0.00,20.00,0.00,0.00
552347.00,52.69,-4.65,-2.00,-1.00,0.00,21.67,0.00,19.00
552458.00,50.15,-4.65,-2.00,-1.00,0.00,21.67,0.00,19.00
552526.00,47.80,-5.94,-2.00,-1.00,0.00,21.67,0.00,19.00
552595.00,46.43,-6.77,-2.00,-1.00,0.00,21.67,0.00,19.00
552664.00,45.71,-6.77,-2.00,-1.00,0.00,21.67,0.00,19.00
552732.00,44.85,-7.39,-2.00,-1.00,0.00,21.67,0.00,19.00
552801.00,43.58,-8.38,-2.00,-1.00,0.00,21.67,0.00,19.00
552869.00,42.59,-9.09,-2.00,-1.00,0.00,21.67,0.00,19.00
552938.00,41.86,-9.09,-2.00,-1.00,0.00,21.67,0.00,19.00
553007.00,40.75,-10.19,-2.00,-1.00,0.00,21.67,0.00,19.00
553250.00,38.87,-11.46,-1.00,-1.00,0.00,20.00,0.00,19.00
553361.00,36.23,-13.11,-1.00,-1.00,0.00,20.00,0.00,19.00
553431.00,33.96,-14.59,-1.00,-1.00,0.00,20.00,0.00,19.00
553501.00,32.65,-16.10,-1.00,-1.00,0.00,20.00,0.00,19.00
553571.00,31.52,-17.60,-1.00,-1.00,0.00,20.00,0.00,19.00
553640.00,30.33,-18.75,-1.00,-1.00,0.00,20.00,0.00,19.00
553710.00,29.19,-19.77,-1.00,-1.00,0.00,20.00,0.00,19.00
553780.00,28.09,-20.84,-1.00,-1.00,0.00,20.00,0.00,19.00
553849.00,26.88,-22.36,-1.00,-1.00,0.00,20.00,0.00,19.00
553919.00,25.24,-24.26,-1.00,-1.00,0.00,20.00,0.00,19.00
554159.00,22.60,-26.82,-1.00,-1.00,0.00,20.00,0.00,19.00
554270.00,18.91,-30.79,-1.00,-1.00,0.00,20.00,0.00,19.00
554340.00,15.63,-34.92,-1.00,-1.00,0.00,20.00,0.00,19.00
554409.00,13.59,-37.78,-1.00,-1.00,0.00,20.00,0.00,19.00
554479.00,12.05,-39.59,-1.00,-1.00,0.00,20.00,0.00,19.00
554549.00,10.38,-41.22,-1.00,-1.00,0.00,20.00,0.00,19.00
554618.00,8.44,-42.88,-1.00,-1.00,0.00,20.00,0.00,19.00
554687.00,6.52,-44.29,-1.00,-1.00,0.00,20.00,0.00,19.00
554756.00,5.00,-45.50,-1.00,-1.00,0.00,20.00,0.00,19.00
554824.00,3.36,-46.57,-1.00,-1.00,0.00,20.00,0.00,19.00
555062.00,0.16,-48.00,-1.00,0.00,0.00,20.00,0.00,0.00
555170.00,-4.76,-50.22,-1.00,0.00,0.00,20.00,0.00,0.00
555238.00,-9.37,-51.87,-1.00,0.00,0.00,20.00,0.00,0.00
555305.00,-12.26,-51.87,-1.00,0.00,0.00,20.00,0.00,0.00
555374.00,-14.04,-51.87,-1.00,0.00,0.00,20.00,0.00,0.00
555443.00,-15.62,-51.20,-1.00,0.00,0.00,20.00,0.00,0.00
555511.00,-17.22,-51.20,-1.00,0.00,0.00,20.00,0.00,0.00
555580.00,-18.87,-50.47,-1.00,0.00,0.00,20.00,0.00,0.00
555649.00,-20.48,-50.47,-1.00,0.00,0.00,20.00,0.00,0.00
555717.00,-22.25,-50.47,-1.00,0.00,0.00,20.00,0.00,0.00
555958.00,-25.07,-49.94,-1.00,0.00,0.00,20.00,0.00,0.00
556068.00,-28.94,-49.94,-1.00,0.00,0.00,20.00,0.00,0.00
556137.00,-32.36,-49.94,-1.00,0.00,0.00,20.00,0.00,0.00
556206.00,-34.51,-49.28,-1.00,0.00,0.00,20.00,0.00,0.00
556274.00,-36.01,-49.28,-1.00,0.00,0.00,20.00,0.00,0.00
556343.00,-37.46,-49.28,-1.00,0.00,0.00,20.00,0.00,0.00
556411.00,-38.97,-49.28,-1.00,0.00,0.00,20.00,0.00,0.00
556480.00,-40.53,-49.28,-1.00,0.00,0.00,20.00,0.00,0.00
556549.00,-41.98,-49.28,-1.00,0.00,0.00,20.00,0.00,0.00
556617.00,-43.32,-49.28,-1.00,0.00,0.00,20.00,0.00,0.00
556856.00,-45.53,-48.72,0.00,1.00,0.00,0.00,21.00,0.00
556965.00,-48.83,-48.72,0.00,1.00,0.00,0.00,21.00,0.00
557033.00,-51.23,-47.52,0.00,1.00,0.00,0.00,21.00,0.00
557101.00,-51.23,-46.89,0.00,1.00,0.00,0.00,21.00,0.00
557168.00,-51.23,-46.89,0.00,1.00,0.00,0.00,21.00,0.00
557236.00,-51.23,-45.88,0.00,1.00,0.00,0.00,21.00,0.00
557303.00,-50.58,-45.18,0.00,1.00,0.00,0.00,21.00,0.00
557371.00,-50.58,-45.18,0.00,1.00,0.00,0.00,21.00,0.00
557438.00,-50.58,-44.52,0.00,1.00,0.00,0.00,21.00,0.00
557506.00,-50.58,-44.52,0.00,1.00,0.00,0.00,21.00,0.00
557745.00,-49.73,-43.69,0.00,0.00,0.00,0.00,0.00,0.00
557853.00,-49.19,-42.28,0.00,0.00,0.00,0.00,0.00,0.00
557920.00,-48.68,-39.98,0.00,0.00,0.00,0.00,0.00,0.00
557986.00,-48.68,-38.76,0.00,0.00,0.00,0.00,0.00,0.00
558053.00,-48.68,-38.76,0.00,0.00,0.00,0.00,0.00,0.00
558119.00,-48.16,-38.76,0.00,0.00,0.00,0.00,0.00,0.00
558186.00,-48.16,-38.76,0.00,0.00,0.00,0.00,0.00,0.00
558253.00,-47.55,-38.76,0.00,0.00,0.00,0.00,0.00,0.00
558319.00,-47.55,-38.22,0.00,0.00,0.00,0.00,0.00,0.00
558386.00,-46.95,-38.22,0.00,0.00,0.00,0.00,0.00,0.00
558621.00,-46.95,-38.22,0.00,0.00,0.00,0.00,0.00,0.00
558730.00,-45.88,-37.46,0.00,0.00,0.00,0.00,0.00,0.00
558796.00,-45.22,-37.46,0.00,0.00,0.00,0.00,0.00,0.00
558863.00,-45.22,-37.46,0.00,0.00,0.00,0.00,0.00,0.00
558929.00,-45.22,-36.88,0.00,0.00,0.00,0.00,0.00,0.00
558996.00,-44.56,-36.88,0.00,0.00,0.00,0.00,0.00,0.00
559063.00,-44.56,-36.88,0.00,0.00,0.00,0.00,0.00,0.00
559129.00,-43.91,-36.88,0.00,0.00,0.00,0.00,0.00,0.00
559196.00,-43.91,-36.25,0.00,0.00,0.00,0.00,0.00,0.00
559262.00,-43.91,-36.25,0.00,0.00,0.00,0.00,0.00,0.00
559498.00,-42.99,-36.25,0.00,0.00,0.00,0.00,0.00,0.00
559606.00,-42.26,-35.40,0.00,0.00,0.00,0.00,0.00,0.00
559673.00,-41.60,-35.40,0.00,0.00,0.00,0.00,0.00,0.00
559739.00,-41.60,-34.87,0.00,0.00,0.00,0.00,0.00,0.00
559806.00,-40.90,-34.87,0.00,0.00,0.00,0.00,0.00,0.00
559873.00,-40.90,-34.87,0.00,0.00,0.00,0.00,0.00,0.00
559939.00,-40.90,-34.87,0.00,0.00,0.00,0.00,0.00,0.00
560006.00,-40.10,-34.28,0.00,0.00,0.00,0.00,0.00,0.00
560072.00,-40.10,-34.28,0.00,0.00,0.00,0.00,0.00,0.00
560139.00,-39.52,-34.28,0.00,0.00,0.00,0.00,0.00,0.00
560377.00,-39.52,-33.55,0.00,0.00,0.00,0.00,0.00,0.00
560485.00,-38.31,-33.55,0.00,0.00,0.00,0.00,0.00,0.00
560551.00,-37.71,-32.66,0.00,0.00,0.00,0.00,0.00,0.00
560618.00,-37.71,-32.66,0.00,0.00,0.00,0.00,0.00,0.00
560685.00,-37.17,-32.66,0.00,0.00,0.00,0.00,0.00,0.00
560751.00,-37.17,-32.66,0.00,0.00,0.00,0.00,0.00,0.00
560818.00,-37.17,-32.66,0.00,0.00,0.00,0.00,0.00,0.00
560884.00,-36.46,-32.08,0.00,0.00,0.00,0.00,0.00,0.00
560951.00,-36.46,-32.08,0.00,0.00,0.00,0.00,0.00,0.00
561017.00,-35.74,-32.08,0.00,0.00,0.00,0.00,0.00,0.00
561256.00,-35.74,-31.41,0.00,1.00,0.00,0.00,21.00,0.00
561366.00,-34.98,-31.41,0.00,1.00,0.00,0.00,21.00,0.00
561433.00,-34.46,-30.44,0.00,1.00,0.00,0.00,21.00,0.00
561501.00,-34.46,-29.62,0.00,1.00,0.00,0.00,21.00,0.00
561568.00,-33.87,-28.91,0.00,1.00,0.00,0.00,21.00,0.00
561636.00,-33.87,-28.91,0.00,1.00,0.00,0.00,21.00,0.00
561703.00,-33.87,-28.91,0.00,1.00,0.00,0.00,21.00,0.00
561771.00,-33.23,-27.37,0.00,1.00,0.00,0.00,21.00,0.00
561839.00,-33.23,-26.06,0.00,1.00,0.00,0.00,21.00,0.00
561906.00,-33.23,-24.57,0.00,1.00,0.00,0.00,21.00,0.00
562144.00,-32.59,-22.17,0.00,0.00,0.00,0.00,0.00,0.00
562252.00,-32.06,-19.97,0.00,0.00,0.00,0.00,0.00,0.00
562319.00,-32.06,-19.42,0.00,0.00,0.00,0.00,0.00,0.00
562385.00,-31.29,-19.42,0.00,0.00,0.00,0.00,0.00,0.00
562452.00,-31.29,-20.07,0.00,0.00,0.00,0.00,0.00,0.00
562519.00,-31.29,-20.07,0.00,0.00,0.00,0.00,0.00,0.00
562585.00,-30.77,-20.07,0.00,0.00,0.00,0.00,0.00,0.00
562652.00,-30.77,-20.07,0.00,0.00,0.00,0.00,0.00,0.00
562718.00,-30.77,-20.07,0.00,0.00,0.00,0.00,0.00,0.00
562785.00,-30.23,-20.07,0.00,0.00,0.00,0.00,0.00,0.00
563024.00,-30.23,-20.07,0.00,-1.00,0.00,0.00,0.00,19.00
563135.00,-29.57,-20.07,0.00,-1.00,0.00,0.00,0.00,19.00
563204.00,-29.57,-20.07,0.00,-1.00,0.00,0.00,0.00,19.00
563272.00,-28.87,-20.57,0.00,-1.00,0.00,0.00,0.00,19.00
563341.00,-28.87,-21.09,0.00,-1.00,0.00,0.00,0.00,19.00
563409.00,-28.87,-21.09,0.00,-1.00,0.00,0.00,0.00,19.00
563478.00,-28.87,-22.40,0.00,-1.00,0.00,0.00,0.00,19.00
563547.00,-28.87,-23.32,0.00,-1.00,0.00,0.00,0.00,19.00
563615.00,-28.87,-24.01,0.00,-1.00,0.00,0.00,0.00,19.00
563685.00,-28.87,-24.79,0.00,-1.00,0.00,0.00,0.00,19.00
563924.00,-28.26,-26.01,0.00,-1.00,0.00,0.00,0.00,19.00
564035.00,-28.26,-27.65,0.00,-1.00,0.00,0.00,0.00,19.00
564104.00,-27.70,-29.05,0.00,-1.00,0.00,0.00,0.00,19.00
564172.00,-27.70,-29.99,0.00,-1.00,0.00,0.00,0.00,19.00
564241.00,-27.70,-30.92,0.00,-1.00,0.00,0.00,0.00,19.00
564310.00,-27.17,-31.79,0.00,-1.00,0.00,0.00,0.00,19.00
564378.00,-27.17,-32.42,0.00,-1.00,0.00,0.00,0.00,19.00
564447.00,-27.17,-33.21,0.00,-1.00,0.00,0.00,0.00,19.00
564515.00,-27.17,-34.32,0.00,-1.00,0.00,0.00,0.00,19.00
564584.00,-27.17,-35.47,0.00,-1.00,0.00,0.00,0.00,19.00
564823.00,-26.52,-36.95,1.00,-1.00,20.00,0.00,0.00,19.00
564934.00,-26.52,-39.32,1.00,-1.00,20.00,0.00,0.00,19.00
565004.00,-25.70,-41.73,1.00,-1.00,20.00,0.00,0.00,19.00
565073.00,-24.88,-43.26,1.00,-1.00,20.00,0.00,0.00,19.00
565143.00,-24.15,-44.26,1.00,-1.00,20.00,0.00,0.00,19.00
565214.00,-23.62,-45.16,1.00,-1.00,20.00,0.00,0.00,19.00
565283.00,-23.62,-46.05,1.00,-1.00,20.00,0.00,0.00,19.00
565353.00,-22.25,-47.16,1.00,-1.00,20.00,0.00,0.00,19.00
565423.00,-20.67,-48.43,1.00,-1.00,20.00,0.00,0.00,19.00
565492.00,-19.72,-49.62,1.00,-1.00,20.00,0.00,0.00,19.00
565734.00,-19.72,-51.63,1.00,-1.00,20.00,0.00,0.00,19.00
565846.00,-18.16,-54.93,1.00,-1.00,20.00,0.00,0.00,19.00
565915.00,-15.98,-57.71,1.00,-1.00,20.00,0.00,0.00,19.00
565985.00,-14.31,-59.18,1.00,-1.00,20.00,0.00,0.00,19.00
566054.00,-13.29,-60.22,1.00,-1.00,20.00,0.00,0.00,19.00
566124.00,-12.31,-61.22,1.00,-1.00,20.00,0.00,0.00,19.00
